logged_in,count,srv_count,dst_host_count,dst_host_same_src_port_rate,target
1.0,0.00784313725490196,0.01568627450980392,0.11023622047244094,0.03,0
0.0,0.021568627450980392,0.03725490196078431,1.0,0.0,0
0.0,0.0,0.00196078431372549,0.0,1.0,0
1.0,0.047058823529411764,0.09019607843137255,1.0,0.0,0
1.0,0.011764705882352941,0.021568627450980392,1.0,0.0,0
1.0,0.021568627450980392,0.043137254901960784,0.07480314960629922,0.05,0
0.0,0.0,0.0,0.015748031496062992,0.2,0
1.0,0.03725490196078431,0.03725490196078431,1.0,0.0,0
0.0,0.8549019607843137,0.8549019607843137,1.0,1.0,1
1.0,0.0058823529411764705,0.0058823529411764705,0.5748031496062992,0.01,0
1.0,0.0,0.03725490196078431,0.007874015748031496,0.33,0
1.0,0.0,0.00196078431372549,0.5708661417322834,0.01,0
0.0,0.050980392156862744,0.20784313725490197,1.0,0.0,0
1.0,0.00392156862745098,0.00392156862745098,0.6417322834645669,0.01,0
1.0,0.013725490196078431,0.013725490196078431,0.2047244094488189,0.02,0
1.0,0.00784313725490196,0.011764705882352941,0.41732283464566927,0.01,0
1.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.00196078431372549,0.8858267716535433,0.35,0
1.0,0.021568627450980392,0.021568627450980392,0.6968503937007874,0.01,0
1.0,0.023529411764705882,0.049019607843137254,1.0,0.0,0
1.0,0.03529411764705882,0.041176470588235294,0.5748031496062992,0.01,0
0.0,0.4411764705882353,0.00196078431372549,1.0,0.0,1
1.0,0.01764705882352941,0.01764705882352941,0.2755905511811024,0.01,0
1.0,0.025490196078431372,0.025490196078431372,1.0,0.0,0
1.0,0.03529411764705882,0.03529411764705882,0.6338582677165354,0.39,0
1.0,0.00980392156862745,0.09607843137254903,1.0,0.0,0
1.0,0.027450980392156862,0.027450980392156862,1.0,0.0,0
0.0,0.0,0.0,1.0,0.99,0
1.0,0.00196078431372549,0.0784313725490196,0.007874015748031496,0.33,0
1.0,0.03137254901960784,0.03137254901960784,1.0,0.0,0
1.0,0.03333333333333333,0.03137254901960784,0.952755905511811,0.42,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.0,0.00392156862745098,0.65748031496063,0.01,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.047058823529411764,0.46062992125984253,0.01,0
1.0,0.023529411764705882,0.041176470588235294,0.047244094488188976,0.08,0
1.0,0.0,0.00196078431372549,0.4015748031496063,0.01,0
0.0,0.0,0.00196078431372549,0.2440944881889764,0.06,0
1.0,0.00196078431372549,0.01568627450980392,0.03543307086614173,0.1,0
1.0,0.01568627450980392,0.01568627450980392,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0
1.0,0.01568627450980392,0.01568627450980392,0.22440944881889763,0.02,0
1.0,0.029411764705882353,0.0392156862745098,1.0,0.0,0
0.0,0.0,0.0,1.0,1.0,0
0.0,0.5274509803921569,0.021568627450980392,1.0,0.0,1
1.0,0.0196078431372549,0.027450980392156862,0.3110236220472441,0.01,0
0.0,0.0058823529411764705,0.011764705882352941,0.5905511811023622,0.01,0
1.0,0.00980392156862745,0.00980392156862745,1.0,0.0,0
0.0,0.0,0.0,0.1141732283464567,0.03,0
0.0,0.00196078431372549,0.00196078431372549,1.0,1.0,0
1.0,0.023529411764705882,0.056862745098039215,0.047244094488188976,0.08,0
1.0,0.027450980392156862,0.027450980392156862,0.20078740157480315,0.02,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.0,0.00196078431372549,1.0,0.0,0
1.0,0.00196078431372549,0.00196078431372549,0.452755905511811,0.01,0
1.0,0.013725490196078431,0.013725490196078431,0.1968503937007874,0.02,0
0.0,0.42549019607843136,0.00784313725490196,1.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0058823529411764705,0.7559055118110236,0.01,0
0.0,0.0,0.0,1.0,1.0,0
0.0,0.4392156862745098,0.025490196078431372,1.0,0.0,1
1.0,0.00196078431372549,0.01568627450980392,0.05905511811023622,0.06,0
1.0,0.00392156862745098,0.00392156862745098,0.1220472440944882,0.03,0
1.0,0.01568627450980392,0.01764705882352941,0.15354330708661418,0.03,0
1.0,0.00196078431372549,0.00196078431372549,0.15354330708661418,0.03,0
1.0,0.011764705882352941,0.011764705882352941,0.023622047244094488,0.14,0
1.0,0.03725490196078431,0.041176470588235294,1.0,0.0,0
0.0,0.0,0.0,1.0,0.96,0
1.0,0.0,0.00392156862745098,0.011811023622047244,0.25,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.021568627450980392,0.023529411764705882,0.25984251968503935,0.01,0
1.0,0.00196078431372549,0.00196078431372549,0.7401574803149606,0.33,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.00196078431372549,0.00196078431372549,1.0,0.0,0
0.0,0.01568627450980392,0.01568627450980392,1.0,0.0,0
1.0,0.027450980392156862,0.041176470588235294,0.3700787401574803,0.01,0
1.0,0.0058823529411764705,0.0058823529411764705,0.9921259842519685,0.0,0
1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.015748031496062992,0.2,0
1.0,0.00196078431372549,0.0,0.11811023622047244,0.03,0
1.0,0.0,0.0,1.0,0.0,0
0.0,0.00784313725490196,0.0058823529411764705,1.0,0.06,0
1.0,0.01568627450980392,0.01568627450980392,0.031496062992125984,0.11,0
1.0,0.00980392156862745,0.00980392156862745,0.9448818897637795,0.0,0
1.0,0.0196078431372549,0.0196078431372549,0.03937007874015748,0.09,0
0.0,0.0,0.0,1.0,1.0,0
1.0,0.021568627450980392,0.029411764705882353,0.2283464566929134,0.02,0
0.0,0.0,0.0,0.20078740157480315,1.0,0
0.0,0.0,0.0,0.2795275590551181,0.01,0
1.0,0.00196078431372549,0.0,0.5551181102362205,0.01,0
0.0,0.00784313725490196,0.01764705882352941,0.14173228346456693,0.78,0
1.0,0.00196078431372549,0.00196078431372549,0.3425196850393701,0.01,0
0.0,0.9294117647058824,0.9294117647058824,1.0,1.0,1
0.0,0.0,0.0,0.3858267716535433,0.01,0
1.0,0.00196078431372549,0.0,0.41338582677165353,0.01,0
1.0,0.00196078431372549,0.00196078431372549,0.003937007874015748,0.5,0
1.0,0.023529411764705882,0.023529411764705882,0.07480314960629922,0.05,0
1.0,0.021568627450980392,0.021568627450980392,0.2559055118110236,0.02,0
1.0,0.0,0.0,0.1220472440944882,0.03,0
0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.05905511811023622,0.06,0
1.0,0.01764705882352941,0.01764705882352941,0.03543307086614173,0.1,0
1.0,0.013725490196078431,0.01568627450980392,1.0,0.0,0
1.0,0.0,0.00784313725490196,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0
1.0,0.025490196078431372,0.025490196078431372,1.0,0.0,0
1.0,0.025490196078431372,0.025490196078431372,0.07874015748031496,0.05,0
1.0,0.0,0.0058823529411764705,0.20866141732283464,0.02,0
1.0,0.00196078431372549,0.00784313725490196,0.015748031496062992,0.2,0
1.0,0.00980392156862745,0.047058823529411764,0.01968503937007874,0.17,0
1.0,0.01568627450980392,0.01568627450980392,0.031496062992125984,0.11,0
1.0,0.0196078431372549,0.023529411764705882,0.6299212598425197,0.01,0
1.0,0.0058823529411764705,0.00980392156862745,1.0,0.01,0
1.0,0.0,0.00196078431372549,0.10236220472440945,0.04,0
0.0,0.0,0.0,0.4251968503937008,0.5,0
1.0,0.0058823529411764705,0.0058823529411764705,0.7440944881889764,0.01,0
1.0,0.0,0.00196078431372549,0.9881889763779528,0.0,0
1.0,0.0,0.00196078431372549,0.5511811023622047,0.01,0
1.0,0.0,0.00196078431372549,0.06692913385826772,0.06,0
0.0,0.00196078431372549,0.00196078431372549,1.0,0.01,0
1.0,0.047058823529411764,0.047058823529411764,1.0,0.01,0
1.0,0.029411764705882353,0.029411764705882353,1.0,0.0,0
1.0,0.00196078431372549,0.00196078431372549,1.0,0.0,0
1.0,0.0,0.0058823529411764705,0.9763779527559056,0.0,0
1.0,0.00980392156862745,0.00980392156862745,0.7598425196850394,0.37,0
1.0,0.021568627450980392,0.021568627450980392,1.0,0.0,0
1.0,0.00196078431372549,0.00196078431372549,1.0,0.0,0
0.0,0.0,0.0,0.01968503937007874,0.17,0
1.0,0.0,0.0,0.6259842519685039,0.01,0
0.0,0.0,0.0,1.0,0.89,0
0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0.0,0
1.0,0.0058823529411764705,0.0058823529411764705,1.0,0.0,0
0.0,0.0,0.0,0.24803149606299213,0.02,0
0.0,0.0,0.0,0.011811023622047244,0.25,0
0.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0.0,0
1.0,0.01568627450980392,0.01568627450980392,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.98,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.003937007874015748,0.5,0
1.0,0.0,0.00196078431372549,1.0,0.0,0
0.0,0.0058823529411764705,0.0,1.0,0.0,0
1.0,0.01764705882352941,0.0196078431372549,0.23622047244094488,0.02,0
0.0,0.00196078431372549,0.0,1.0,0.01,0
1.0,0.041176470588235294,0.041176470588235294,0.7519685039370079,0.01,0
0.0,0.0,0.0,0.047244094488188976,0.08,0
1.0,0.011764705882352941,0.013725490196078431,1.0,0.0,0
1.0,0.00392156862745098,0.00392156862745098,0.4251968503937008,0.01,0
0.0,0.0,0.0,0.03543307086614173,0.1,0
0.0,0.00392156862745098,0.00392156862745098,0.04330708661417323,0.75,0
1.0,0.0,0.0,0.051181102362204724,0.07,0
1.0,0.00196078431372549,0.013725490196078431,1.0,0.0,0
0.0,0.0,0.0,0.06299212598425197,0.06,0
1.0,0.0,0.00196078431372549,0.2440944881889764,0.02,0
1.0,0.013725490196078431,0.027450980392156862,0.09448818897637795,0.04,0
0.0,0.0,0.0,1.0,0.88,0
1.0,0.00196078431372549,0.00196078431372549,0.2559055118110236,0.42,0
0.0,0.0,0.0,1.0,0.0,0
0.0,0.00980392156862745,0.00784313725490196,1.0,0.06,0
0.0,0.0,0.0,1.0,0.99,0
1.0,0.00784313725490196,0.00980392156862745,0.07480314960629922,0.05,0
1.0,0.050980392156862744,0.06470588235294118,0.25196850393700787,0.02,0
0.0,0.011764705882352941,0.011764705882352941,0.4094488188976378,0.31,0
1.0,0.03529411764705882,0.03529411764705882,1.0,0.0,0
1.0,0.03725490196078431,0.0392156862745098,1.0,0.0,0
1.0,0.025490196078431372,0.03333333333333333,0.051181102362204724,0.07,0
0.0,0.42745098039215684,0.01568627450980392,1.0,0.0,1
1.0,0.0,0.023529411764705882,0.0,1.0,0
1.0,0.03529411764705882,0.03529411764705882,0.07874015748031496,0.05,0
1.0,0.00196078431372549,0.00196078431372549,1.0,0.0,0
1.0,0.054901960784313725,0.054901960784313725,1.0,0.0,0
1.0,0.00196078431372549,0.00196078431372549,0.41338582677165353,0.01,0
1.0,0.0,0.0,0.37401574803149606,0.01,0
1.0,0.0,0.0,0.2755905511811024,0.01,0
0.0,0.0,0.0,0.4015748031496063,0.01,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.0,0.00196078431372549,0.2559055118110236,0.02,0
1.0,0.0,0.0,0.7401574803149606,0.01,0
1.0,0.00196078431372549,0.00784313725490196,0.003937007874015748,0.5,0
1.0,0.01764705882352941,0.01764705882352941,0.07874015748031496,0.05,0
1.0,0.0,0.0,0.2637795275590551,0.01,0
1.0,0.011764705882352941,0.011764705882352941,0.35826771653543305,0.01,0
1.0,0.0,0.0,0.484251968503937,0.01,0
1.0,0.013725490196078431,0.054901960784313725,0.11023622047244094,0.03,0
1.0,0.054901960784313725,0.054901960784313725,0.9015748031496063,0.0,0
1.0,0.01764705882352941,0.021568627450980392,1.0,0.0,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.00980392156862745,0.00980392156862745,0.6732283464566929,0.01,0
1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.03543307086614173,0.1,0
0.0,0.0,0.0,1.0,1.0,0
1.0,0.029411764705882353,0.029411764705882353,0.22440944881889763,0.02,0
0.0,0.0,0.0,1.0,0.99,0
1.0,0.021568627450980392,0.021568627450980392,0.6653543307086615,0.41,0
0.0,0.0,0.0,0.01968503937007874,0.17,0
1.0,0.0,0.00980392156862745,0.003937007874015748,0.5,0
1.0,0.0196078431372549,0.07647058823529412,0.3858267716535433,0.01,0
0.0,0.0,0.0,1.0,0.9,0
0.0,0.0058823529411764705,0.00196078431372549,1.0,0.87,0
1.0,0.00392156862745098,0.00392156862745098,0.27165354330708663,0.57,0
0.0,0.0,0.0,1.0,1.0,0
1.0,0.13333333333333333,0.1392156862745098,1.0,0.0,0
1.0,0.045098039215686274,0.045098039215686274,0.2795275590551181,0.01,0
1.0,0.06470588235294118,0.07254901960784314,1.0,0.0,0
1.0,0.0058823529411764705,0.0058823529411764705,0.4015748031496063,0.01,0
1.0,0.00196078431372549,0.043137254901960784,0.5984251968503937,0.01,0
1.0,0.0392156862745098,0.041176470588235294,1.0,0.0,0
1.0,0.00392156862745098,0.00392156862745098,0.007874015748031496,0.33,0
1.0,0.0,0.00196078431372549,0.5039370078740157,0.01,0
0.0,0.09019607843137255,0.24901960784313726,1.0,0.0,0
1.0,0.0,0.0,0.16929133858267717,0.02,0
0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.01568627450980392,0.01568627450980392,0.6929133858267716,0.01,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.01764705882352941,0.025490196078431372,1.0,0.0,0
1.0,0.01568627450980392,0.029411764705882353,0.2204724409448819,0.02,0
1.0,0.011764705882352941,0.011764705882352941,0.32677165354330706,0.01,0
1.0,0.00392156862745098,0.00392156862745098,0.18110236220472442,0.04,0
0.0,0.9980392156862745,0.9980392156862745,1.0,1.0,1
0.0,0.0,0.0,0.40551181102362205,0.01,0
1.0,0.0,0.00980392156862745,0.5354330708661418,0.01,0
0.0,0.0,0.0,0.031496062992125984,0.11,0
1.0,0.01568627450980392,0.01568627450980392,0.32677165354330706,0.01,0
1.0,0.00392156862745098,0.00392156862745098,1.0,0.0,1
1.0,0.0,0.00196078431372549,0.5,0.01,0
1.0,0.023529411764705882,0.023529411764705882,1.0,0.0,0
0.0,0.0,0.0,0.06692913385826772,0.06,0
1.0,0.00784313725490196,0.00784313725490196,0.015748031496062992,0.2,0
1.0,0.0058823529411764705,0.0058823529411764705,0.011811023622047244,0.25,0
1.0,0.0058823529411764705,0.023529411764705882,1.0,0.0,0
1.0,0.025490196078431372,0.025490196078431372,1.0,0.0,0
0.0,0.0,0.0,0.9606299212598425,0.0,0
0.0,1.0,1.0,1.0,1.0,1
0.0,0.10588235294117647,0.011764705882352941,1.0,0.0,1
1.0,0.00196078431372549,0.00196078431372549,0.2952755905511811,0.01,0
1.0,0.03333333333333333,0.03529411764705882,1.0,0.0,0
1.0,0.0,0.013725490196078431,1.0,0.0,0
1.0,0.0196078431372549,0.0196078431372549,0.5039370078740157,0.01,0
1.0,0.00392156862745098,0.013725490196078431,0.06299212598425197,0.06,0
0.0,0.00392156862745098,0.0,1.0,0.99,0
1.0,0.0058823529411764705,0.0058823529411764705,0.484251968503937,0.01,0
1.0,0.0196078431372549,0.025490196078431372,1.0,0.0,0
0.0,0.00392156862745098,0.00392156862745098,1.0,0.13,0
1.0,0.00980392156862745,0.00980392156862745,0.7716535433070866,0.01,0
0.0,0.44509803921568625,0.00980392156862745,1.0,0.0,1
0.0,0.3196078431372549,0.01764705882352941,1.0,0.0,1
0.0,0.20588235294117646,0.20784313725490197,1.0,0.0,0
1.0,0.01764705882352941,0.01764705882352941,0.12598425196850394,0.03,0
0.0,0.0,0.0,0.01968503937007874,0.17,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.00196078431372549,0.00196078431372549,0.46062992125984253,0.01,0
1.0,0.01568627450980392,0.06470588235294118,1.0,0.0,0
0.0,0.00196078431372549,0.00196078431372549,1.0,0.05,0
0.0,0.0,0.0,0.023622047244094488,0.14,0
1.0,0.01568627450980392,0.01568627450980392,0.031496062992125984,0.11,0
1.0,0.00196078431372549,0.00392156862745098,0.20078740157480315,0.02,0
1.0,0.0,0.0,0.11811023622047244,0.03,0
1.0,0.00392156862745098,0.00392156862745098,0.6299212598425197,0.01,0
0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.4448818897637795,1.0,0
1.0,0.0,0.0,0.35826771653543305,0.01,0
1.0,0.0,0.00196078431372549,0.0984251968503937,0.04,0
1.0,0.011764705882352941,0.011764705882352941,0.023622047244094488,0.14,0
1.0,0.01764705882352941,0.058823529411764705,0.06299212598425197,0.06,0
1.0,0.06862745098039216,0.07058823529411765,1.0,0.0,0
1.0,0.0,0.0,0.28346456692913385,0.01,0
0.0,0.0,0.0,0.0,1.0,0
0.0,0.0058823529411764705,0.00196078431372549,1.0,0.98,0
0.0,0.0,0.0,1.0,1.0,0
1.0,0.013725490196078431,0.01568627450980392,0.12992125984251968,0.03,0
0.0,0.0,0.0,1.0,0.82,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.0,0.0,1.0,0.0,0
0.0,0.00392156862745098,0.0,1.0,0.96,0
0.0,0.0,0.0,0.007874015748031496,1.0,0
0.0,0.0,0.0,0.015748031496062992,0.2,0
1.0,0.0058823529411764705,0.0058823529411764705,0.20866141732283464,0.02,0
0.0,0.0,0.0,0.011811023622047244,0.25,0
1.0,0.00784313725490196,0.01764705882352941,0.11023622047244094,0.03,0
1.0,0.0,0.0,0.30708661417322836,0.01,0
1.0,0.00196078431372549,0.00196078431372549,0.452755905511811,0.01,0
1.0,0.027450980392156862,0.027450980392156862,0.05511811023622047,0.07,0
0.0,0.0,0.0,0.023622047244094488,0.14,0
0.0,0.0,0.0,1.0,0.01,0
1.0,0.029411764705882353,0.029411764705882353,0.05905511811023622,0.06,0
1.0,0.013725490196078431,0.013725490196078431,0.547244094488189,0.01,0
1.0,0.013725490196078431,0.013725490196078431,0.0984251968503937,0.04,0
0.0,0.0,0.0,0.22440944881889763,0.02,0
1.0,0.049019607843137254,0.049019607843137254,1.0,0.0,0
1.0,0.0,0.00392156862745098,0.49606299212598426,0.01,0
1.0,0.00196078431372549,0.00196078431372549,0.04330708661417323,0.5,0
0.0,0.00196078431372549,0.00196078431372549,1.0,0.81,0
1.0,0.0,0.00392156862745098,1.0,0.0,0
1.0,0.07254901960784314,0.07254901960784314,0.6614173228346457,0.01,0
0.0,0.0,0.0,1.0,0.01,0
1.0,0.00980392156862745,0.025490196078431372,0.968503937007874,0.0,0
1.0,0.0196078431372549,0.03137254901960784,0.03937007874015748,0.09,0
1.0,0.03137254901960784,0.03137254901960784,0.06299212598425197,0.06,0
1.0,0.00980392156862745,0.025490196078431372,0.5748031496062992,0.01,0
1.0,0.027450980392156862,0.027450980392156862,1.0,0.0,0
1.0,0.03529411764705882,0.03529411764705882,0.18503937007874016,0.02,0
1.0,0.00196078431372549,0.00196078431372549,0.2992125984251969,0.01,0
1.0,0.0,0.0,0.06692913385826772,0.06,0
1.0,0.0058823529411764705,0.00784313725490196,0.11023622047244094,0.03,0
0.0,0.0,0.0,1.0,0.95,0
1.0,0.00392156862745098,0.025490196078431372,0.08661417322834646,0.04,0
1.0,0.0,0.0,0.4645669291338583,0.01,0
0.0,0.0,0.0,1.0,0.9,0
0.0,0.0,0.0,0.07874015748031496,0.05,0
0.0,0.07647058823529412,0.07647058823529412,0.4094488188976378,0.01,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.6417322834645669,0.01,0
1.0,0.011764705882352941,0.0196078431372549,1.0,0.0,0
1.0,0.00196078431372549,0.00196078431372549,0.7598425196850394,0.3,0
1.0,0.00196078431372549,0.00196078431372549,0.003937007874015748,0.5,0
1.0,0.029411764705882353,0.06666666666666667,0.14960629921259844,0.03,0
0.0,0.0,0.0,0.6023622047244095,0.01,0
1.0,0.00980392156862745,0.052941176470588235,0.3110236220472441,0.01,0
1.0,0.00196078431372549,0.00196078431372549,0.16535433070866143,0.02,0
1.0,0.00392156862745098,0.01568627450980392,0.15354330708661418,0.03,0
1.0,0.01568627450980392,0.01568627450980392,0.13385826771653545,0.03,0
1.0,0.0,0.00196078431372549,0.01968503937007874,0.17,0
1.0,0.0058823529411764705,0.0058823529411764705,0.1220472440944882,0.03,0
1.0,0.025490196078431372,0.029411764705882353,1.0,0.0,0
1.0,0.0196078431372549,0.045098039215686274,0.38976377952755903,0.01,0
1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.7716535433070866,0.02,0
1.0,0.013725490196078431,0.013725490196078431,0.1062992125984252,0.04,0
0.0,1.0,1.0,1.0,1.0,1
1.0,0.056862745098039215,0.058823529411764705,0.35039370078740156,0.01,0
1.0,0.0,0.0058823529411764705,0.051181102362204724,0.07,0
1.0,0.0,0.00392156862745098,0.9606299212598425,0.0,0
1.0,0.00980392156862745,0.00980392156862745,1.0,0.0,0
1.0,0.0058823529411764705,0.0058823529411764705,1.0,0.0,0
1.0,0.0,0.00392156862745098,0.38976377952755903,0.01,0
1.0,0.00392156862745098,0.00392156862745098,0.8188976377952756,0.0,0
1.0,0.0,0.0,0.14173228346456693,0.03,0
0.0,0.0,0.0,0.01968503937007874,1.0,0
0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.029411764705882353,0.03333333333333333,0.05905511811023622,0.06,0
1.0,0.0,0.0,1.0,0.0,0
0.0,0.21176470588235294,0.3411764705882353,1.0,0.0,0
1.0,0.0058823529411764705,0.0058823529411764705,0.6496062992125984,0.01,0
1.0,0.025490196078431372,0.025490196078431372,1.0,0.0,0
1.0,0.043137254901960784,0.0803921568627451,0.08661417322834646,0.04,0
0.0,0.45098039215686275,0.46078431372549017,1.0,0.0,0
1.0,0.01764705882352941,0.01764705882352941,0.03543307086614173,0.1,0
1.0,0.03137254901960784,0.03137254901960784,0.25196850393700787,0.02,0
1.0,0.0,0.00196078431372549,0.37401574803149606,0.01,0
1.0,0.00196078431372549,0.00392156862745098,0.4251968503937008,0.01,0
1.0,0.0058823529411764705,0.0058823529411764705,1.0,0.0,0
1.0,0.011764705882352941,0.011764705882352941,1.0,0.0,0
1.0,0.00392156862745098,0.050980392156862744,0.7677165354330708,0.01,0
1.0,0.01764705882352941,0.01764705882352941,1.0,0.0,0
1.0,0.00980392156862745,0.00980392156862745,1.0,0.0,0
1.0,0.0,0.00196078431372549,0.023622047244094488,0.14,0
1.0,0.0,0.00392156862745098,0.1968503937007874,0.02,0
1.0,0.0,0.0,0.9566929133858267,0.0,0
1.0,0.00392156862745098,0.01568627450980392,0.007874015748031496,0.33,0
1.0,0.013725490196078431,0.013725490196078431,0.6889763779527559,0.22,0
0.0,0.00196078431372549,0.00196078431372549,1.0,0.98,0
0.0,0.00980392156862745,0.00196078431372549,1.0,0.15,0
0.0,0.03333333333333333,0.03333333333333333,0.594488188976378,0.01,0
1.0,0.011764705882352941,0.021568627450980392,0.05905511811023622,0.06,0
0.0,0.01764705882352941,0.01764705882352941,0.29133858267716534,1.0,0
1.0,0.011764705882352941,0.011764705882352941,0.023622047244094488,0.14,0
1.0,0.0,0.00980392156862745,1.0,0.0,0
1.0,0.03333333333333333,0.041176470588235294,0.06692913385826772,0.06,0
0.0,0.0,0.00196078431372549,0.011811023622047244,0.5,0
0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.00196078431372549,0.007874015748031496,0.33,0
0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.03937007874015748,0.45,0
0.0,0.4627450980392157,0.029411764705882353,1.0,0.0,1
0.0,0.00196078431372549,0.00196078431372549,0.2440944881889764,0.13,0
1.0,0.01568627450980392,0.01764705882352941,0.3031496062992126,0.01,0
1.0,0.0058823529411764705,0.00784313725490196,0.011811023622047244,0.25,0
1.0,0.021568627450980392,0.021568627450980392,0.04330708661417323,0.08,0
1.0,0.0,0.0,0.04330708661417323,0.08,0
0.0,0.00196078431372549,0.00196078431372549,1.0,0.01,0
1.0,0.03137254901960784,0.049019607843137254,0.06299212598425197,0.06,0
1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.2637795275590551,0.01,0
0.0,0.5176470588235295,0.011764705882352941,1.0,0.0,1
1.0,0.0,0.00980392156862745,0.46062992125984253,0.01,0
0.0,0.0,0.0,0.4015748031496063,0.78,0
1.0,0.023529411764705882,0.045098039215686274,0.2637795275590551,0.01,0
0.0,1.0,1.0,1.0,1.0,1
0.0,0.9980392156862745,0.9980392156862745,1.0,1.0,1
0.0,0.0,0.0,1.0,0.99,0
1.0,0.0,0.025490196078431372,0.011811023622047244,0.25,0
1.0,0.0,0.0,0.01968503937007874,0.17,0
1.0,0.00196078431372549,0.00196078431372549,0.43700787401574803,0.01,0
1.0,0.041176470588235294,0.041176470588235294,0.8700787401574803,0.0,0
1.0,0.01568627450980392,0.01568627450980392,1.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.5039370078740157,0.01,0
0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.9330708661417323,0.0,0
0.0,0.0,0.0,0.07874015748031496,0.05,0
1.0,0.06666666666666667,0.0784313725490196,1.0,0.0,0
0.0,1.0,1.0,1.0,1.0,1
0.0,0.01764705882352941,0.027450980392156862,1.0,0.01,0
